,DISTRICT,tot,NHwhite,NHblack,hispanic,totVAP,WVAP,BVAP,HVAP,G16PREDCli,G16PRELJoh,G16PRERTru,G16USSDBar,G16USSLBuc,G16USSRIsa,G16PSCLHos,G16PSCREch,G18DATG,G18DCmAg,G18DCmIns,G18DCmLab,G18DGOV,G18DLTG,G18DPbSrv,G18DSOS,G18DSchSpr,G18DStSen,G18LCmIns,G18LGOV,G18LPbSrv,G18LSOS,G18RATG,G18RCmAg,G18RCmIns,G18RCmLab,G18RGOV,G18RLTG,G18RPbSrv,G18RSOS,G18RSchSpr,G18RStSen,G20PRERTRU,G20PREDBID,G20PRELJOR,C20PRERTRU,C20PREDBID,C20PRELJOR,G20USSRPER,G20USSDOSS,G20USSLHAZ,S20USSRLOE,S20USSRCOL,S20USSRGRA,S20USSRJAC,S20USSRTAY,S20USSRJOH,S20USSDWAR,S20USSDJAC,S20USSDLIE,S20USSDJOH,S20USSDJAM,S20USSDSLA,S20USSDWIN,S20USSDTAR,S20USSLSLO,S20USSGFOR,S20USSIBUC,S20USSIBAR,S20USSISTO,S20USSIGRE,G20PSCRSHA,G20PSCDBRY,G20PSCLMEL,G20PSCRMCD,G20PSCDBLA,G20PSCLWIL
17,035,173726.94456792402,47879.25069729478,105952.21098055932,13773.976958377654,122648.83995230962,39008.28066799659,71697.1199517454,8212.967803949621,58751.08666506685,1639.2239201018037,17001.440700404586,53450.027110250005,2158.2444674848207,18412.49933201659,39672.33071347793,25860.351493870927,61001.073114411,60000.86009903261,60099.84401066947,60503.73941750003,62326.72833437418,59459.08801328434,120595.31346111304,60522.93145172467,60435.73011977758,65266.408460018094,1591.2328864907174,375.2967236853509,2820.7429321468726,1450.8645187090322,14807.47033767318,15516.073038550909,14265.395693551509,15279.398051176933,14251.137937063437,14289.153358345773,28370.59346102801,14107.41699892481,15462.377478268392,100.1526306018901,17462.69805681375,77283.13217308592,909.0732078796525,17509.396801753992,77556.31071829045,912.0701109880109,16880.449797890567,75853.64838935697,2013.9704208278663,9243.536500200691,5892.512136524911,454.15599377823764,474.9581451831816,285.8038182167396,256.6507724792378,53869.18779701227,10431.235791462062,2443.4946157297877,3544.5928591046936,3819.4997696841137,1443.503965157913,791.4250253121617,410.80978211003014,337.8649859661269,204.6995569061962,240.48267612623093,244.69281925834773,324.6268847387865,201.86051685052533,17047.663700413053,74234.82600817001,3015.1939806724868,16634.366360424294,74796.42600052312,2246.9380264589386
18,037,172774.7569419582,118842.68919450059,29888.162826635773,13252.380331259383,126006.37327517325,90348.61377412191,20241.100366866627,8425.276558605527,32922.0139194302,3933.662269893236,51708.907747674006,27541.821612107025,4623.359449655452,54454.21911088286,23168.581066599338,58264.48154619216,34516.40061461019,32805.81761750964,32700.972160637353,33068.72185183178,35141.584825884,34211.21362374429,65872.89215446348,33669.841432186346,32668.21714907985,33597.21884849734,2826.3135383737585,1135.395309105571,5634.713300380526,2529.9237281536534,47569.91874948352,48729.42627158894,46363.61232979188,48485.89984719691,46865.25362647329,47118.58578613426,92011.91002910196,46177.763237151434,49162.36747453862,48161.72882054794,56485.79259354034,48868.319316235655,1761.4513737327345,56482.79031307922,48879.67707994405,1764.6526163648693,57188.305011784505,46374.14668932262,2781.1737864187894,33405.036753996625,19469.157819512497,975.7619480411216,1133.7900031012323,770.5391761901229,644.4667574812759,31839.728839885553,6235.370972502915,3105.3925384500512,1879.609178516266,1670.9835407857202,941.7603404296341,474.74813569052867,430.3104600441394,1076.814672934098,435.25142180920056,399.10248458968044,327.5931742765928,280.98923117397953,299.8603374397507,57250.52651610278,43355.835096914605,4708.044906292379,56807.06024949404,43922.41020136591,4019.7390945078105
19,038,174523.67175799076,40804.11824102853,109370.44582964746,17409.672528257393,129180.40885060396,33630.366125138826,79824.66211233039,10834.159569038631,63083.92339536061,2419.02931166169,12985.762424052344,54447.5635186581,2888.5824636937914,18036.101355805735,40036.442480043304,25090.171502561658,62451.98718911739,60735.29113038945,61170.48930204784,61524.4906771879,65093.85135616111,61348.27699169172,122626.742695356,62074.44675504577,61435.200302606994,62495.054373370054,2154.555440607238,645.9783341685358,3944.268826490509,2087.288068780006,13559.534579057092,14746.065375875765,12591.60395155737,14126.315553461305,11930.158892877962,12892.779058154147,25200.51805560824,12171.507150176509,14432.429091411675,12942.948127170626,14870.805651484772,76447.7480242408,1144.7207687043851,14858.671777467132,76218.61138028913,1140.7458996217113,15639.719497864096,73952.61965550143,2103.799581113802,8723.065990991947,5039.189639863575,334.13569771745523,466.7055547779205,299.351247858842,226.0577071511795,55098.375660101105,8398.444914155845,2920.634810853005,2744.5376611832803,2983.2772588389203,1369.3817256557904,681.865637420589,437.91798200918873,505.16801513693133,295.40438994810637,323.95236903941435,279.8319519843188,311.57213623045016,213.08033862688254,15868.416254726373,71339.80323610854,3485.925179541059,15642.925700560138,71818.03945581113,2746.237829422347
20,039,173832.41163531973,43985.017295582446,109667.1724784571,9657.72021468408,139485.97711861582,40417.006293645856,82768.77095431187,6967.254272174245,65413.32369801785,2236.8300128971473,9203.321394153438,55766.80352542957,2725.3224397121576,14949.390255192382,40609.67689743483,22892.59674061215,64112.900151649905,62243.16817699069,62824.57475551518,63165.701775043555,67064.5363995168,63105.918862227285,125989.16936154931,63892.67780448648,62901.7642774194,67318.1909351322,2004.5622698358495,529.0428507642108,3748.9101229251037,2031.4673784819256,10599.388781376801,11978.550771310582,9695.14514661604,11090.518617746817,8759.385382444454,9785.356135109514,19328.333631430836,9090.362377457688,11581.482313376591,0.647184034036223,11944.691561047475,80064.58071787434,963.8733607775232,11899.890298678287,79817.856553584,967.0577530940515,12954.508636087536,77355.41289890326,1942.0335259007368,7293.915295661828,3915.2478471052827,284.41181586041665,437.19697675774995,232.2924245232421,203.204723425702,56376.03079911383,8761.897598962827,3521.446855393231,3161.3617316502086,2977.058696961233,1466.0443756436257,703.0789784279503,506.81868889552595,512.1726623493071,360.84639883273337,324.0921850237927,270.06027500692034,355.29079115323174,216.96559846118583,13275.48975171885,74007.72265888419,3418.279627937584,13055.95270007265,74602.95816600078,2673.736386067247
21,041,173494.67029810773,40406.04318594686,88558.02336678129,23298.587166306625,127606.88818666384,34741.579299882396,63170.45188348393,14860.842594506734,48094.5952566353,1890.4554113383228,12563.049577663203,41913.31773151272,2600.2531019809135,14919.794842905503,30999.286726585564,20483.01712295088,47755.45674891365,46392.144913056574,46465.80487449344,47005.788535585976,49106.43413631272,46418.64952252168,93616.49749630805,47285.058811359326,46733.372176151395,51679.894901480555,1838.5576004360955,542.3376273587329,3433.7060195571535,1702.7685239115553,11919.917812544314,12937.400014365556,11325.620276585476,12435.612395699056,11363.979028789507,11572.717618283215,22332.39734372531,11119.80727571984,12949.281751277387,204.52598542535418,15270.812821599586,59348.217613697765,878.9793791894871,15271.985431041612,59352.071913792104,880.9793791894868,15024.077251954752,57962.732889308885,1750.782084971744,7590.201066459553,5069.142474500832,568.5166859194004,537.4032941678395,221.27694705982896,410.0281222412158,39800.29273503324,8330.588059772224,2659.4752056956804,2780.5126520128365,2318.0551904213403,1028.859947328159,690.3874106358285,362.58612599140173,438.7731055243244,311.99098752767503,314.87989517009635,287.36758881185233,239.56197405211483,225.10901173627292,14787.749130953305,55707.011113409906,3255.1805548705856,14454.657009754139,56003.429199371836,2386.9416512466696
22,045,173578.19069849153,106527.72569138701,23514.06718564564,22228.337945719784,120540.39712133676,77289.24318116806,15489.62513059754,13762.275255093055,30061.976106714625,3520.0256581786343,47460.387917443615,24884.71211961162,4073.763510659236,48909.13500008915,20808.23618372386,53115.82154986922,32316.448471280957,30950.86380040667,31018.701865389772,31334.152452238286,33125.568889146925,31914.19906638819,62502.20348247211,32010.699836337073,30848.59919824485,32024.604188583682,2637.239370222591,1056.8355246464344,5184.381357744277,2198.136705613851,44344.82332646411,45388.711085804745,43056.16834986567,45074.15968924435,43616.35087102175,43576.518088828416,85391.72502587362,42869.230692596524,45830.23970513573,44516.056287666375,55220.70466963999,48699.77594773304,1626.7238640684795,55211.83516690786,48716.50637184327,1629.723316083487,55678.38054916999,46465.46268960703,2814.6063264924996,29914.991813144603,19765.267367620363,1373.3245211558785,1365.2784331653413,829.3721156397454,1112.378155432407,28617.356557553532,6754.9560387823985,3840.8711254386226,3024.578744833141,1713.724955168174,898.2822137898269,635.3362894440102,355.2513314170792,954.3565839840996,385.9774654897565,433.64580083724076,356.08712763783177,292.1458513388452,337.34803833765636,55410.67316065954,43355.833746786964,4388.644624684973,55064.99621586661,43884.62677308961,3799.93411528907
23,049,173820.40601740096,111343.17423379912,12375.875168537119,44501.36362293767,125569.66043074171,87303.09594729506,8864.927946346745,25909.633067635063,15700.52786647138,2267.5993026238484,50692.83274402234,13171.915498249933,3489.487804081542,49149.76392915359,11643.048775509635,52819.92507696677,16733.956961345273,15273.825596689507,15443.35541661748,15653.949335456324,16696.376492296753,15938.713732164582,31485.425680265453,16381.543143704981,15401.53201287627,0.119342558052851,1882.3751428558278,771.1245293194958,4027.8694033624092,1497.9594483516485,47984.73838402531,49140.747665362986,47469.553953269104,48908.03869821836,48480.74034379882,47699.02466974606,93765.21409726315,47147.55094388783,49284.75347169108,55671.53191995319,62784.90997700489,24305.682637345068,1298.839837761391,62798.26264065478,24308.03530671799,1297.839837761391,62484.31819304677,22776.369037617264,2410.9127761631994,21523.029992719894,38617.706118014445,822.8378006673363,761.8949677916914,556.3023000900916,542.3645072220503,14505.180913596567,3529.731185656951,1777.385641139147,1020.9107660039017,786.3144724595231,535.5978103475716,298.18152907154615,190.4737926051464,757.4800219661412,240.8858965177494,281.65188560290284,235.94593016555046,205.41544457075912,206.53287983026016,61918.60665487975,20772.695911824212,3730.1631733111367,61383.83794653534,21059.169612138892,3292.8031169072447
24,050,171792.43559634278,144278.58835986862,9063.120262471091,13623.674867522983,131116.1334023818,113426.64260974068,6860.071508649244,7941.39083855713,11374.472133528614,1832.400697376151,56808.167255977656,10083.084501750061,2885.512195918457,53564.2360708464,9071.95122449036,55957.074923033215,11432.2105240634,10172.456053095331,10535.50068390432,10719.841913025642,10890.02988872606,10834.378319545562,21701.281420025916,11408.74922752982,10479.158513607354,383.14370105157604,1487.4036289345283,592.6628378813419,3202.071150485824,1131.755334543103,54036.86150918515,55296.18798553734,53581.20499757477,54640.81777815204,55375.44903763045,53637.8872881545,105962.01801413015,53220.48197478271,55124.03936715878,58589.57836125284,71271.43240248894,16051.472359509204,951.6784561141577,71273.486299095,16051.119572045645,951.6784561141577,70375.71936883367,15039.651532641796,2040.2608578455586,22765.5218417973,44086.56201452512,1131.468993998932,863.5092425854588,727.6834316874732,735.8742786671045,9173.863473486443,2232.895215033205,1511.0855284650775,661.3227483402795,591.9248016992182,329.2861324506923,224.98513826239218,167.42926365837693,635.9670160009842,196.23816601302156,277.19696283141354,206.6824855496536,141.57564693260002,187.86560622087913,69115.46194028077,13990.373701270557,2752.194647639065,68650.46972311425,13920.39628085931,2596.3326091327867
25,051,173592.09119250003,161323.49848762978,1364.999508366682,7453.5624457158765,136857.5110569007,128843.74207615759,1063.006155914772,4569.741668195618,12758.425301787081,2198.6894447128343,67261.9551327888,11467.436890391513,3990.35439884134,62912.930642204476,11683.373751811183,63892.47188797956,13511.093297519534,12014.046539313533,12198.530948288311,12393.32084206872,12524.02318588446,12719.217895829672,25173.3601253007,13160.015638234809,11951.067842539163,122.94415557247393,2008.1793007614765,845.3079246232736,4205.341184426557,1509.3777412636844,64559.08931615044,65828.43442355866,63997.56156465285,65437.86889163461,66280.71301889178,64284.25066999122,126553.3909072697,63825.95755398409,66117.65787848303,69673.62492861497,85503.00425401206,18635.35081710598,1167.755937481841,85521.00425401206,18645.35081710598,1167.755937481841,84189.67413383976,17417.940047881984,2613.4312259270014,30256.531634288753,50436.9983649658,1232.7709855648588,881.7860336457,719.8742067182757,891.8817307617322,12316.203389303519,1889.174230740701,1720.733365358689,463.1537740327691,355.1688221124644,318.35269230634265,247.08064903461846,148.53656249701305,753.8666826804329,250.53656249827327,292.7129086497261,189.99247595894937,171.7204326903185,207.26451922872585,82812.60853288713,15939.823894050802,3510.9376922648526,81796.43218673235,16148.73572098212,3339.9452163021224
26,052,172506.82961942544,130156.45234980935,19357.780205303174,18235.241514265836,128261.16622472391,100869.67152224193,13790.390906352426,10850.063288661688,14808.09566030352,1866.152485302925,46531.04750963318,12755.296252017575,2669.8503701469895,44540.21617145116,10871.333335435786,46922.75150857916,14445.44882177207,13378.019571969451,13489.93282826825,13604.631457789332,14138.613787344948,13901.279633596228,27395.428575114787,14283.167259881538,13336.97223264407,13590.594859212626,1514.2354724361269,611.9538005424888,2919.1473837115623,1153.1931251655303,41899.046733267205,42823.76255949231,41412.04689621519,42659.59874956004,42810.13777913936,41778.7717801187,82341.823794209,41189.749182091036,43063.69617264603,42946.179415178085,57380.36553211266,20207.36970124818,973.8077020107986,57163.36553206952,20116.369701205036,974.8077020107986,56570.68204347548,19300.196125648443,1985.181631092041,30596.101781554844,21265.67797279545,1142.7984600684558,952.1726185217248,1006.1635352373291,726.5442136269021,13280.224504264024,2370.883993572032,1702.9246688026326,822.7577014510874,654.3916330317973,351.99148517771073,253.89499839201443,131.58405593432647,621.6126263446539,240.26051769559226,303.30178981951747,242.51394837574873,170.65836791620143,252.2514883925327,55887.56642401937,17738.75318122937,2737.108878445028,55158.54984758734,17987.62072605305,2484.397114474423
27,055,174183.55357528862,41669.874337039604,112513.66040363797,11562.405769030112,123195.70432747001,33740.03571758697,76983.76893918694,6950.074501595257,63627.76179188112,1795.8886699680475,16473.22088738813,57206.468963135456,2563.9847815857415,18123.848352668672,41956.306363363576,25649.154562296517,64628.397894400376,63509.739825465644,63545.75241471935,64077.673061561225,66087.816779965,62779.26560153836,127729.14814660866,64177.00389626812,64089.71090447084,64223.16303865855,1703.9710787130607,449.07173404622694,3073.4210494460804,1586.5225146746934,14647.350006799192,15426.60657643804,14122.851662991032,15124.71782878307,14106.595948652335,14241.808567373457,27998.459863692988,13857.175218278442,15274.292019871227,14634.602528770245,17449.124180363895,79701.57046035689,940.7578051876084,17463.131618791263,79672.02331055024,940.7578051876084,16889.734274132625,78277.32643581758,2151.8654244733775,9161.645789727621,5594.678714550957,585.5781335043918,491.735608579624,309.1194809001869,386.0781569353955,54363.87259997401,10795.016162596305,3004.023076186536,4165.539341192687,3228.457684856793,1414.3083526512155,855.4782233324472,419.53143300192875,417.9558837257729,253.7740979958589,285.17817298030104,267.3991064920676,267.29544843159005,224.0480362988149,16979.11332433192,76414.99097472565,3147.1108173178463,16750.681761283548,76831.29753878452,2335.692769264116
28,056,174502.70056453373,110940.456180749,25339.97955336923,22826.065970508247,129866.2170971951,85862.25812953508,18677.989912456505,14917.014562623684,38435.24715576904,4155.956496199176,41277.00916852348,30008.916434598897,4289.918143225201,47559.72636651781,24051.058014718903,52434.55735158204,38598.857316733185,36593.86343441127,36817.134166285476,36909.159512699276,40236.8719570826,38295.80925889645,74063.84387845012,38283.405498472464,36131.05199820975,37801.43131557898,3049.8599870026906,1238.8158907322397,5782.261915911593,2592.53678023454,40931.675669366115,42325.572269366254,39339.710103573096,41835.80499072184,39345.71264134583,40161.373191483195,78267.26054109789,39059.70548941168,43019.825100819726,41740.716588939686,46372.296432562136,55257.40006940455,1591.7711043099284,46387.70964617804,54721.42115012841,1623.7685481371366,48812.871428449296,51264.431864364524,2430.9064734752,27942.800687936204,16689.541600360895,743.2991883263577,923.876582990904,566.1251206552366,579.3312898066306,35179.629069852854,6174.695184914325,4288.091991533318,2013.8600113476084,1596.4019200921937,1033.0101201950768,533.9148449851851,388.7256624824836,960.9054882530385,430.2996023994189,450.59204072239856,296.24773292724467,296.70922978109974,303.69781865944327,48811.65194105704,47073.9644970653,4601.296721228803,48359.46867803048,47676.26157644955,3872.51789223421
29,004,173075.18352596433,118309.15015079694,41255.00945395406,8958.024020670435,131149.13688267645,92265.11609530544,30239.009511232212,5691.011262939657,18884.13020748506,1804.470160103469,43642.819763974025,15582.14594058579,2275.696228726608,43269.533188335074,11777.627254277051,45921.163367679575,17929.23830816184,16769.409300590614,16993.435246205634,17338.874461220545,18174.825495291243,17181.6368979144,34519.3069307555,21712.4426791667,17112.434794686727,0.000179584106448,1292.5545821505352,535.2250017675573,2819.2030255714135,961.5309118041284,42712.649566840286,43721.62146602874,42436.26017747246,43298.92798920541,43414.11685741106,42077.601655577244,83883.48277789133,38679.16506531622,43704.37364006958,51946.99644811499,54636.96895716967,24640.024790923562,1073.24409148033,54642.96895716967,24645.472779482072,1073.24409148033,53788.40078180229,23871.596684153537,1849.8002516095823,27988.672341080728,21036.50340380698,1342.4581448653419,914.8081181599445,1051.8122668477095,952.4341143890872,14935.1316355912,3712.296335548198,1571.7581982761367,1176.6541753931626,1057.8881105666637,503.3120686489222,275.21405338501177,244.65603432446102,647.2380838612664,218.65603432446107,431.22606862313904,256.7900953027534,162.66804956258835,209.6560343244611,53537.23854165998,21858.366466842635,2702.4743087912343,52942.142385327366,22106.56850498952,2272.136350734759
30,008,171385.51468514607,100963.71799896921,55942.89135301149,9198.229007744021,128254.65377083697,79221.94142289413,39797.92559463045,5852.004716787043,21928.0,1305.0,36497.99999999999,18737.000000000004,2050.0,34648.99999999999,13083.000000000002,39095.0,20618.599315998843,19844.55320911486,20161.589515125495,20324.56295827047,21163.63936936467,19668.58789432843,40422.144353048745,20725.62816023714,20143.570340097933,0.0,1031.0147187623365,324.0148729487555,2141.0535366795293,892.017350375966,34562.96385024211,35307.98679180655,34002.94355270139,34840.99667090689,34875.92916779715,33886.93822132288,67821.92081673178,33726.9162400947,35169.99002901377,40846.18380475435,43250.99999999999,28046.0,781.0,43260.99999999999,28043.0,783.0,43066.99999999999,26512.999999999996,1541.9999999999998,21168.999999999996,16917.0,1336.0,894.0,1210.9999999999998,763.0,11128.0,6798.999999999999,2176.0,2049.0,1972.0,890.0,395.0,607.0,470.0,214.00000000000003,350.0,265.99999999999994,166.99999999999997,241.00000000000003,43616.99999999999,24926.0,1945.0,41855.99999999999,25759.0,1746.0
31,010,172380.07863283658,39457.03176882008,117497.64764780381,7142.101564389209,125299.00704222667,31540.701616667793,83947.85393926366,4386.918703473304,65532.0,1460.9999999999998,16054.0,58720.0,2227.0,17765.0,42948.0,25819.0,66713.71355115059,65706.15595130656,65923.53843507492,66327.34792805581,68580.13359395401,64767.99013629971,132223.54323475476,66351.91908576059,66369.63024583324,71299.97370174265,1624.6420937875844,376.8432083927125,2953.300745177993,1523.8215752536937,14484.67278129613,15165.341165665826,13813.013538485262,14853.814050447398,13791.926846116887,13913.237453173972,27521.18453659846,13712.158468028327,15095.492383495584,3.647693819595657,16798.12885839675,80066.47097075339,776.8494231417358,16856.128854403592,80172.39871312701,793.8494231417358,16355.655433380392,78462.94296405886,1822.0163142918066,8891.115536182437,5629.941092488655,415.96008996188175,424.7581453303851,271.9456694273033,274.09231126312324,57966.058665885284,10225.270512954765,2390.061853822945,3129.232334238871,3087.8661740861107,1399.4233124447378,784.5915138879816,395.08199935002636,305.99977455622377,191.11844647171742,255.84612142535073,240.96096251845702,376.95808918878026,217.92474775292482,16184.844606353772,77184.6407437427,2791.972146202136,15886.854392320562,77388.73336430652,2146.334662143461
32,011,172581.40545456958,98921.31110274376,56782.011222147106,13702.760213935953,127854.28228558162,77810.08152438121,39733.99464682692,8304.988379880871,22052.0,1005.0,40357.0,18618.0,1653.0000000000002,38271.0,12635.000000000002,42012.00000000001,19213.51253300059,18227.55300005214,18747.519407645934,18732.54624261915,19633.473235806483,17999.51165660746,37608.076032763944,19532.484867912593,18630.53835949743,0.221573780098245,790.9882501915215,271.9854244708442,1643.9503721342808,614.9844070526275,37413.13064645251,38280.110616072154,37070.15032480469,37901.10113102043,38191.1678264197,36870.15605990474,74010.2677418211,36666.17562714554,38193.10728228099,45003.753419325054,46482.0,26080.0,506.0,46476.0,26098.0,507.0,46284.0,24668.0,1168.0,21204.0,20476.0,1261.0,800.0000000000001,851.0,770.0,11664.0,5989.0,1950.0,1729.0000000000002,1501.0,638.0,424.0,301.00000000000006,319.0,160.0,320.0,292.0,124.00000000000001,245.0,45310.0,23707.0,1585.0,44607.0,23799.0,1375.0
33,016,172006.8034361267,122692.88108881687,35528.0588715738,7127.931104036637,127446.22927598494,93642.52774308396,25298.80451513706,4551.966349318489,25134.0,2493.0,55643.00000000001,20842.0,3373.0000000000005,55457.00000000001,16582.0,58423.0,25088.81168534597,23603.86237860879,23805.840137452542,23973.869404304467,25420.811343994897,24227.840402377267,48168.701945689114,24820.83233739732,23611.87556309636,24856.820795199335,2016.9299653752898,894.972396136079,4154.864462040707,1693.9347345927156,52960.52242900649,53930.48693790079,52268.55867140123,53767.47660101457,53271.5114464968,52594.529335699684,103451.10010605668,51942.54858394401,54453.44825799811,38321.506188466126,63852.0,34202.0,1184.0,63905.0,34249.0,1188.0,63953.00000000001,32339.000000000007,2149.0,35508.0,24153.0,1045.0,887.0,716.0,741.0000000000001,23861.000000000004,3676.000000000001,1970.0000000000002,1093.0,1019.0000000000002,594.0000000000001,347.0,204.00000000000006,734.0,268.0,317.0,268.0,194.0,191.00000000000003,63352.00000000001,30207.000000000007,3468.0,62788.0,30464.000000000007,2965.0000000000005
34,017,171821.9408467169,107615.47278932751,50260.52249072708,7977.639924369214,121375.04858707977,79929.73753392624,33233.12187895278,4850.891323691616,33996.999999999985,2231.9999999999995,47064.0,30114.99999999999,3076.9999999999995,46006.0,23158.999999999993,51110.99999999999,37895.38441400893,36515.420209197335,36742.39434701698,36980.41895082256,38204.37602076217,36622.38494504815,73874.78515128382,37415.35684830042,36755.43078489713,37088.239851872786,1957.9168201024966,607.9687498619531,3841.8474940636806,1567.9612316648481,43196.30204844737,44256.2560363334,42538.36682711626,44026.255867147025,43584.31238258977,42602.34905704618,84606.7158073179,42474.35279428569,44493.253187116155,44361.88679125315,50962.000004045825,52315.00005185831,1216.0000003799964,50977.000004045825,52380.00005185831,1216.0000003799964,50314.000003554065,51142.00005098655,2268.0000011623383,28853.00000187762,17880.00000136351,950.0000001117636,750.0000000670591,680.0000001117629,658.0000000670581,35039.00003717257,7448.000007398739,2322.0000014529246,2391.000002279976,2388.0000017882185,1003.0000009835165,587.000000357643,315.00000020117443,701.0000001788208,244.00000013411588,342.00000008941083,265.00000006705847,293.0000001788223,223.00000002235285,50211.00000364347,49420.000050315975,3359.0000013858667,49666.00000341995,49682.00005078538,2826.00000107293
35,019,173212.24055493437,108219.96533079192,45168.178233935505,15520.909736357611,128875.86281692292,83543.78738671601,32897.848867875444,10082.445135535081,14858.869792514932,970.5298398965308,39560.18023602596,12431.854059414207,1480.303771273392,37544.46681166491,8697.372745722947,39105.8366323204,14232.120352352174,13480.967602100933,13529.938760959309,13781.501780302631,14175.527491466226,13495.743011441778,27706.437164201536,16883.9101567815,13704.929181370286,56.008153877306036,804.4192632595026,282.76743757035206,1805.7436419780925,577.4428756923364,37585.01776460677,38389.0307831272,37679.41338905856,38095.72439190357,39073.55644778038,37465.07547435949,74197.8790752783,34948.5302462444,38345.28832920507,43249.39407701376,47263.031042830335,18937.97520907644,603.7559085196699,47307.031042830335,18948.527220517928,603.7559085196699,46195.59921819771,18420.403315846466,1296.1997483904177,20241.327658919276,19001.496596193017,1000.5418551346581,647.1918818400555,3891.1877331522905,876.5658856109127,11358.868364408798,3139.7036644518016,1006.2418017238633,1003.3458246068375,962.1118894333362,360.68793135107785,246.78594661498823,126.34396567553893,305.76191613873357,133.34396567553893,268.7739313768609,225.2099046972466,126.3319504374116,163.34396567553895,45085.76145834002,17421.63353315737,1696.5256912087657,44402.85761467263,17401.43149501048,1491.863649265241
